dataset_name,pipeline_name,accuracy
60_hayes_roth,"['sparsepca', 'svc']",0.84375
60_hayes_roth,"['lowvariancefeatureelimination', 'svc']",0.84375
60_hayes_roth,"['variancethreshold', 'svc']",0.84375
60_hayes_roth,"['pca', 'svc']",0.84375
60_hayes_roth,"['skipfeaturepreprocessing', 'svc']",0.84375
60_hayes_roth,"['skiptransformation', 'svc']",0.84375
60_hayes_roth,"['quantilescalingnormal', 'svc']",0.8125
60_hayes_roth,['nusvc'],0.8125
60_hayes_roth,"['onehotencoder', 'svc']",0.8125
60_hayes_roth,"['skipscaling', 'svc']",0.8125
60_hayes_roth,"['kernelpca', 'svc']",0.8125
60_hayes_roth,['svc'],0.8125
60_hayes_roth,"['polynomialfeatures', 'svc']",0.8125
60_hayes_roth,['kneighborsclassifier'],0.78125
60_hayes_roth,['extratreesclassifier'],0.78125
60_hayes_roth,"['skewedchi2sampler', 'svc']",0.78125
60_hayes_roth,"['nystroem', 'svc']",0.78125
60_hayes_roth,['baggingclassifier'],0.78125
60_hayes_roth,['randomforestclassifier'],0.78125
60_hayes_roth,['adaboostclassifier'],0.78125
60_hayes_roth,"['standardscaler', 'svc']",0.78125
60_hayes_roth,"['additivechi2sampler', 'svc']",0.75
60_hayes_roth,"['rbfsampler', 'svc']",0.75
60_hayes_roth,"['robustscaler', 'svc']",0.75
60_hayes_roth,"['nmf', 'svc']",0.71875
60_hayes_roth,"['maxabsscaler', 'svc']",0.71875
60_hayes_roth,"['quantilescalinguniform', 'svc']",0.71875
60_hayes_roth,"['minmaxscaler', 'svc']",0.71875
60_hayes_roth,"['powertransformer', 'svc']",0.6875
60_hayes_roth,"['fastica', 'svc']",0.6875
60_hayes_roth,['gaussiannb'],0.625
60_hayes_roth,"['discretizer', 'svc']",0.625
60_hayes_roth,['quadraticdiscriminantanalysis'],0.59375
60_hayes_roth,"['truncatedsvd', 'svc']",0.59375
60_hayes_roth,"['featureagglomeration', 'svc']",0.53125
60_hayes_roth,"['locallylinearembedding', 'svc']",0.5
60_hayes_roth,"['selectpercentile', 'svc']",0.46875
60_hayes_roth,['perceptron'],0.4375
60_hayes_roth,['ridgeclassifier'],0.4375
60_hayes_roth,['sgdclassifier'],0.4375
60_hayes_roth,"['isomap', 'svc']",0.40625
60_hayes_roth,"['normalizer', 'svc']",0.375
60_hayes_roth,['decisiontreeclassifier'],0.34375
60_hayes_roth,['lightGBM'],0.34375
60_hayes_roth,['linearsvc'],0.34375
60_hayes_roth,['mlpclassifier'],0.34375
60_hayes_roth,['bernoullinb'],0.34375
60_hayes_roth,['multinomialnb'],0.3125
60_hayes_roth,['logisticregression'],0.28125
60_hayes_roth,['passiveaggressiveclassifier'],0.28125
61_heart_c,"['normalizer', 'adaboostclassifier']",0.9016393442622952
61_heart_c,['extratreesclassifier'],0.9016393442622952
61_heart_c,"['perceptronfeature', 'adaboostclassifier']",0.9016393442622952
61_heart_c,['randomforestclassifier'],0.9016393442622952
61_heart_c,"['maxabsscaler', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['skipfeaturepreprocessing', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['additivechi2sampler', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['lowvariancefeatureelimination', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['variancethreshold', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['selectkbest', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['quantilescalinguniform', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['quantilescalingnormal', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['kmeanclusterfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['robustscaler', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['sgdclassifierfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['minmaxscaler', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['standardscaler', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['skipscaling', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['nmf', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['ridgeclassifierfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['skiptransformation', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['svcfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['standardscaler', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['minmaxscaler', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['maxabsscaler', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['robustscaler', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['quantilescalinguniform', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['quantilescalingnormal', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['skipmodelfeaturegeneration', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['sparsepca', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['passiveaggressiveclassifierfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['selectkbest', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['additivechi2sampler', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['lineardiscriminantanalysisfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['quadraticdiscriminantanalysisfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['powertransformer', 'adaboostclassifier']",0.8852459016393442
61_heart_c,"['skipscaling', 'randomforestclassifier']",0.8852459016393442
61_heart_c,['adaboostclassifier'],0.8852459016393442
61_heart_c,"['lineardiscriminantanalysisfeature', 'randomforestclassifier']",0.8852459016393442
61_heart_c,"['ridgeclassifierfeature', 'randomforestclassifier']",0.8852459016393442
61_heart_c,['ridgeclassifier'],0.8852459016393442
61_heart_c,['logisticregression'],0.8852459016393442
61_heart_c,"['gaussiannbfeature', 'adaboostclassifier']",0.8852459016393442
61_heart_c,['quadraticdiscriminantanalysis'],0.8852459016393442
61_heart_c,"['logisticregressionfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['sparsepca', 'randomforestclassifier']",0.8688524590163934
61_heart_c,['gaussiannb'],0.8688524590163934
61_heart_c,"['powertransformer', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['skipmodelfeaturegeneration', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['lowvariancefeatureelimination', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['variancethreshold', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['nusvcfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['extratreesclassifierfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['skipfeaturepreprocessing', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['skiptransformation', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['extratreesclassifierfeature', 'adaboostclassifier']",0.8688524590163934
61_heart_c,"['logisticregressionfeature', 'adaboostclassifier']",0.8688524590163934
61_heart_c,"['quadraticdiscriminantanalysisfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['svcfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['perceptronfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['polynomialfeatures', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['normalizer', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['gaussiannbfeature', 'randomforestclassifier']",0.8688524590163934
61_heart_c,"['nusvcfeature', 'adaboostclassifier']",0.8524590163934426
61_heart_c,"['kmeanclusterfeature', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['bernoullinbfeature', 'adaboostclassifier']",0.8524590163934426
61_heart_c,"['skewedchi2sampler', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['passiveaggressiveclassifierfeature', 'randomforestclassifier']",0.8524590163934426
61_heart_c,['baggingclassifier'],0.8524590163934426
61_heart_c,['bernoullinb'],0.8524590163934426
61_heart_c,"['sgdclassifierfeature', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['linearsvcfeature', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['bernoullinbfeature', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['nmf', 'randomforestclassifier']",0.8524590163934426
61_heart_c,"['pca', 'randomforestclassifier']",0.8360655737704918
61_heart_c,"['kernelpca', 'randomforestclassifier']",0.8360655737704918
61_heart_c,"['skewedchi2sampler', 'adaboostclassifier']",0.8360655737704918
61_heart_c,"['polynomialfeatures', 'adaboostclassifier']",0.8360655737704918
61_heart_c,"['linearsvcfeature', 'adaboostclassifier']",0.8360655737704918
61_heart_c,"['multinomialnbfeature', 'adaboostclassifier']",0.8360655737704918
61_heart_c,"['fastica', 'randomforestclassifier']",0.819672131147541
61_heart_c,"['discretizer', 'adaboostclassifier']",0.819672131147541
61_heart_c,"['randomforestclassifierfeature', 'randomforestclassifier']",0.8032786885245902
61_heart_c,"['mlpclassifierfeature', 'randomforestclassifier']",0.8032786885245902
61_heart_c,['linearsvc'],0.8032786885245902
61_heart_c,"['discretizer', 'randomforestclassifier']",0.8032786885245902
61_heart_c,"['kernelpca', 'adaboostclassifier']",0.8032786885245902
61_heart_c,"['mlpclassifierfeature', 'adaboostclassifier']",0.8032786885245902
61_heart_c,"['randomforestclassifierfeature', 'adaboostclassifier']",0.8032786885245902
61_heart_c,"['kneighborsclassifierfeature', 'adaboostclassifier']",0.7868852459016393
61_heart_c,"['xgbclassifierfeature', 'randomforestclassifier']",0.7868852459016393
61_heart_c,"['fastica', 'adaboostclassifier']",0.7868852459016393
61_heart_c,"['xgbclassifierfeature', 'adaboostclassifier']",0.7868852459016393
61_heart_c,"['adaboostclassifierfeature', 'randomforestclassifier']",0.7868852459016393
61_heart_c,"['baggingclassifierfeature', 'randomforestclassifier']",0.7704918032786885
61_heart_c,['passiveaggressiveclassifier'],0.7704918032786885
61_heart_c,"['adaboostclassifierfeature', 'adaboostclassifier']",0.7704918032786885
61_heart_c,"['baggingclassifierfeature', 'adaboostclassifier']",0.7704918032786885
61_heart_c,"['pca', 'adaboostclassifier']",0.7704918032786885
61_heart_c,"['gradientboostingclassifierfeature', 'adaboostclassifier']",0.7540983606557377
61_heart_c,"['multinomialnbfeature', 'randomforestclassifier']",0.7540983606557377
61_heart_c,['nusvc'],0.7540983606557377
61_heart_c,"['selectpercentile', 'randomforestclassifier']",0.7540983606557377
61_heart_c,"['gradientboostingclassifierfeature', 'randomforestclassifier']",0.7540983606557377
61_heart_c,['decisiontreeclassifier'],0.7377049180327869
61_heart_c,"['isomap', 'adaboostclassifier']",0.7377049180327869
61_heart_c,"['selectpercentile', 'adaboostclassifier']",0.7377049180327869
61_heart_c,['multinomialnb'],0.7213114754098361
61_heart_c,['perceptron'],0.7213114754098361
61_heart_c,"['decisiontreeclassifierfeature', 'adaboostclassifier']",0.7213114754098361
61_heart_c,"['decisiontreeclassifierfeature', 'randomforestclassifier']",0.7213114754098361
61_heart_c,['kneighborsclassifier'],0.6885245901639344
61_heart_c,"['kneighborsclassifierfeature', 'randomforestclassifier']",0.6885245901639344
61_heart_c,"['isomap', 'randomforestclassifier']",0.6721311475409836
61_heart_c,['sgdclassifier'],0.6557377049180327
61_heart_c,"['locallylinearembedding', 'adaboostclassifier']",0.6065573770491803
61_heart_c,"['truncatedsvd', 'randomforestclassifier']",0.6065573770491803
61_heart_c,"['nystroem', 'adaboostclassifier']",0.5901639344262295
61_heart_c,"['featureagglomeration', 'adaboostclassifier']",0.5901639344262295
61_heart_c,"['truncatedsvd', 'adaboostclassifier']",0.5901639344262295
61_heart_c,"['featureagglomeration', 'randomforestclassifier']",0.5901639344262295
61_heart_c,"['nystroem', 'randomforestclassifier']",0.5737704918032787
61_heart_c,['lightGBM'],0.5737704918032787
61_heart_c,"['locallylinearembedding', 'randomforestclassifier']",0.5737704918032787
61_heart_c,['mlpclassifier'],0.5737704918032787
61_heart_c,['svc'],0.5737704918032787
61_heart_c,"['rbfsampler', 'adaboostclassifier']",0.5409836065573771
61_heart_c,"['rbfsampler', 'randomforestclassifier']",0.4590163934426229
61_heart_c,['gradientboostingclassifier'],0.4262295081967213
62_heart_h,"['skipscaling', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['quantilescalinguniform', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['sparsepca', 'extratreesclassifier']",0.864406779661017
62_heart_h,['extratreesclassifier'],0.864406779661017
62_heart_h,"['variancethreshold', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['skiptransformation', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['quantilescalingnormal', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['skipfeaturepreprocessing', 'ridgeclassifier']",0.864406779661017
62_heart_h,['ridgeclassifier'],0.864406779661017
62_heart_h,"['skiptransformation', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['skipfeaturepreprocessing', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['skipmodelfeaturegeneration', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['variancethreshold', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['maxabsscaler', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['skipscaling', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['skipmodelfeaturegeneration', 'ridgeclassifier']",0.864406779661017
62_heart_h,"['standardscaler', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['minmaxscaler', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['maxabsscaler', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['linearsvcfeature', 'extratreesclassifier']",0.864406779661017
62_heart_h,"['robustscaler', 'extratreesclassifier']",0.864406779661017
62_heart_h,['baggingclassifier'],0.864406779661017
62_heart_h,"['polynomialfeatures', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['additivechi2sampler', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['lowvariancefeatureelimination', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['selectkbest', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['selectpercentile', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['randomforestclassifierfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['bernoullinbfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['perceptronfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['svcfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['logisticregressionfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['kneighborsclassifierfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['gradientboostingclassifierfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['extratreesclassifierfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['gradientboostingclassifierfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['multinomialnbfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['skewedchi2sampler', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['additivechi2sampler', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['extratreesclassifierfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['minmaxscaler', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['randomforestclassifierfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['baggingclassifierfeature', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['quantilescalingnormal', 'extratreesclassifier']",0.847457627118644
62_heart_h,['logisticregression'],0.847457627118644
62_heart_h,"['perceptronfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['sgdclassifierfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,['adaboostclassifier'],0.847457627118644
62_heart_h,"['selectkbest', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['baggingclassifierfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['svcfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['kmeanclusterfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['logisticregressionfeature', 'ridgeclassifier']",0.847457627118644
62_heart_h,"['powertransformer', 'extratreesclassifier']",0.847457627118644
62_heart_h,"['lineardiscriminantanalysisfeature', 'extratreesclassifier']",0.8305084745762712
62_heart_h,"['ridgeclassifierfeature', 'extratreesclassifier']",0.8305084745762712
62_heart_h,"['sgdclassifierfeature', 'extratreesclassifier']",0.8305084745762712
62_heart_h,"['sparsepca', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['bernoullinbfeature', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['lowvariancefeatureelimination', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['kernelpca', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['ridgeclassifierfeature', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['pca', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['kmeanclusterfeature', 'extratreesclassifier']",0.8305084745762712
62_heart_h,"['quantilescalinguniform', 'extratreesclassifier']",0.8305084745762712
62_heart_h,['randomforestclassifier'],0.8305084745762712
62_heart_h,['bernoullinb'],0.8305084745762712
62_heart_h,"['passiveaggressiveclassifierfeature', 'extratreesclassifier']",0.8305084745762712
62_heart_h,"['multinomialnbfeature', 'ridgeclassifier']",0.8305084745762712
62_heart_h,"['fastica', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['standardscaler', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['xgbclassifierfeature', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['quadraticdiscriminantanalysisfeature', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['gaussiannbfeature', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['xgbclassifierfeature', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['polynomialfeatures', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['gaussiannbfeature', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['skewedchi2sampler', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['pca', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['kneighborsclassifierfeature', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['mlpclassifierfeature', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['nmf', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['linearsvcfeature', 'ridgeclassifier']",0.8135593220338984
62_heart_h,"['kernelpca', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['fastica', 'extratreesclassifier']",0.8135593220338984
62_heart_h,"['mlpclassifierfeature', 'ridgeclassifier']",0.7966101694915254
62_heart_h,"['adaboostclassifierfeature', 'extratreesclassifier']",0.7966101694915254
62_heart_h,"['adaboostclassifierfeature', 'ridgeclassifier']",0.7966101694915254
62_heart_h,"['passiveaggressiveclassifierfeature', 'ridgeclassifier']",0.7966101694915254
62_heart_h,"['lineardiscriminantanalysisfeature', 'ridgeclassifier']",0.7966101694915254
62_heart_h,"['quadraticdiscriminantanalysisfeature', 'extratreesclassifier']",0.7966101694915254
62_heart_h,['quadraticdiscriminantanalysis'],0.7966101694915254
62_heart_h,"['normalizer', 'extratreesclassifier']",0.7966101694915254
62_heart_h,['gaussiannb'],0.7796610169491526
62_heart_h,"['powertransformer', 'ridgeclassifier']",0.7796610169491526
62_heart_h,['multinomialnb'],0.7796610169491526
62_heart_h,"['nusvcfeature', 'ridgeclassifier']",0.7627118644067796
62_heart_h,"['nmf', 'ridgeclassifier']",0.7627118644067796
62_heart_h,"['nusvcfeature', 'extratreesclassifier']",0.7457627118644068
62_heart_h,"['discretizer', 'extratreesclassifier']",0.7457627118644068
62_heart_h,"['decisiontreeclassifierfeature', 'ridgeclassifier']",0.7457627118644068
62_heart_h,"['decisiontreeclassifierfeature', 'extratreesclassifier']",0.7457627118644068
62_heart_h,"['discretizer', 'ridgeclassifier']",0.7457627118644068
62_heart_h,"['selectpercentile', 'ridgeclassifier']",0.711864406779661
62_heart_h,['passiveaggressiveclassifier'],0.711864406779661
62_heart_h,"['robustscaler', 'ridgeclassifier']",0.6949152542372882
62_heart_h,['kneighborsclassifier'],0.6779661016949152
62_heart_h,['linearsvc'],0.6610169491525424
62_heart_h,"['featureagglomeration', 'extratreesclassifier']",0.6101694915254238
62_heart_h,['mlpclassifier'],0.576271186440678
62_heart_h,['svc'],0.576271186440678
62_heart_h,['decisiontreeclassifier'],0.576271186440678
62_heart_h,['lightGBM'],0.576271186440678
62_heart_h,"['truncatedsvd', 'extratreesclassifier']",0.576271186440678
62_heart_h,"['rbfsampler', 'extratreesclassifier']",0.576271186440678
62_heart_h,"['nystroem', 'extratreesclassifier']",0.576271186440678
62_heart_h,"['isomap', 'extratreesclassifier']",0.576271186440678
62_heart_h,"['locallylinearembedding', 'extratreesclassifier']",0.576271186440678
62_heart_h,"['normalizer', 'ridgeclassifier']",0.576271186440678
62_heart_h,"['nystroem', 'ridgeclassifier']",0.576271186440678
62_heart_h,"['truncatedsvd', 'ridgeclassifier']",0.576271186440678
62_heart_h,"['featureagglomeration', 'ridgeclassifier']",0.576271186440678
62_heart_h,"['locallylinearembedding', 'ridgeclassifier']",0.559322033898305
62_heart_h,"['isomap', 'ridgeclassifier']",0.559322033898305
62_heart_h,"['rbfsampler', 'ridgeclassifier']",0.5254237288135594
62_heart_h,['perceptron'],0.4745762711864407
62_heart_h,['sgdclassifier'],0.4745762711864407
62_heart_h,['gradientboostingclassifier'],0.423728813559322
62_heart_h,['nusvc'],0.3898305084745763
63_heart_statlog,"['additivechi2sampler', 'adaboostclassifier']",0.8518518518518519
63_heart_statlog,"['lineardiscriminantanalysisfeature', 'ridgeclassifier']",0.8518518518518519
63_heart_statlog,['randomforestclassifier'],0.8518518518518519
63_heart_statlog,"['linearsvcfeature', 'adaboostclassifier']",0.8518518518518519
63_heart_statlog,"['normalizer', 'adaboostclassifier']",0.8518518518518519
63_heart_statlog,"['selectkbest', 'adaboostclassifier']",0.8518518518518519
63_heart_statlog,"['skiptransformation', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['robustscaler', 'logisticregression']",0.8333333333333334
63_heart_statlog,"['passiveaggressiveclassifierfeature', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,['adaboostclassifier'],0.8333333333333334
63_heart_statlog,"['variancethreshold', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['lowvariancefeatureelimination', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['skipfeaturepreprocessing', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['sparsepca', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['xgbclassifierfeature', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['powertransformer', 'adaboostclassifier']",0.8333333333333334
63_heart_statlog,"['sgdclassifierfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['skipmodelfeaturegeneration', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['skiptransformation', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['randomforestclassifierfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['gradientboostingclassifierfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['passiveaggressiveclassifierfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['linearsvcfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['gaussiannbfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['perceptronfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['logisticregressionfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['xgbclassifierfeature', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['skipscaling', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['standardscaler', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['adaboostclassifierfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['perceptronfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['svcfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['sgdclassifierfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['logisticregressionfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['randomforestclassifierfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['kmeanclusterfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['multinomialnbfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['skipmodelfeaturegeneration', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['additivechi2sampler', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['quantilescalingnormal', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['quantilescalinguniform', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['robustscaler', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['maxabsscaler', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['minmaxscaler', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,"['skipscaling', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['lineardiscriminantanalysisfeature', 'adaboostclassifier']",0.8148148148148148
63_heart_statlog,['ridgeclassifier'],0.8148148148148148
63_heart_statlog,"['maxabsscaler', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,['logisticregression'],0.8148148148148148
63_heart_statlog,['baggingclassifier'],0.8148148148148148
63_heart_statlog,"['variancethreshold', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['skipfeaturepreprocessing', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['lowvariancefeatureelimination', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['powertransformer', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['skipfeaturepreprocessing', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['maxabsscaler', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['skipscaling', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['variancethreshold', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['lowvariancefeatureelimination', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['additivechi2sampler', 'logisticregression']",0.8148148148148148
63_heart_statlog,"['skiptransformation', 'ridgeclassifier']",0.8148148148148148
63_heart_statlog,"['kmeanclusterfeature', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['gaussiannbfeature', 'adaboostclassifier']",0.7962962962962963
63_heart_statlog,"['quantilescalingnormal', 'logisticregression']",0.7962962962962963
63_heart_statlog,"['minmaxscaler', 'logisticregression']",0.7962962962962963
63_heart_statlog,"['minmaxscaler', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['quantilescalinguniform', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['standardscaler', 'logisticregression']",0.7962962962962963
63_heart_statlog,['gaussiannb'],0.7962962962962963
63_heart_statlog,"['multinomialnbfeature', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['bernoullinbfeature', 'adaboostclassifier']",0.7962962962962963
63_heart_statlog,"['extratreesclassifierfeature', 'adaboostclassifier']",0.7962962962962963
63_heart_statlog,"['gradientboostingclassifierfeature', 'adaboostclassifier']",0.7962962962962963
63_heart_statlog,"['quantilescalingnormal', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['discretizer', 'adaboostclassifier']",0.7962962962962963
63_heart_statlog,"['baggingclassifierfeature', 'ridgeclassifier']",0.7962962962962963
63_heart_statlog,"['powertransformer', 'logisticregression']",0.7962962962962963
63_heart_statlog,"['extratreesclassifierfeature', 'ridgeclassifier']",0.7962962962962963
